citystring	mean_dist	std_dist	mean_time	std_time	num_guesses	dists0	dists1	dists2	dists3	dists4	dists5	dists6	dists7	dists8	dists9	dists10	dists11	dists12	dists13	dists14	dists15	dists16	dists17	dists18	dists19	dists20	dists21	dists22	dists23	dists24	dists25	dists26	dists27	dists28	dists29	dists30	dists31	dists32	dists33	dists34	times0	times1	times2	times3	times4	times5	times6	times7	times8	times9	times10	times11	times12	times13	times14	times15	times16	times17	times18	times19	times20	times21	times22	times23	times24	times25	times26	times27	times28	times29	times30	times31	times32	times33	times34	region0	region1	region2	region3	region4	region5	region6	region7	region8	region9	region10	region11	region12	region13	region14	region15	region16	region17	region18	region19	region20	region21	region22	region23	region24	region25	region26	region27	region28	region29	region30	region31	region32	region33	region34	country0	country1	country2	country3	country4	country5	country6	country7	country8	country9	country10	country11	country12	country13	country14	country15	country16	country17	country18	country19	country20	country21	country22	country23	country24	country25	country26	country27	country28	country29	country30	country31	country32	country33	country34
Machiques, Venezuela	517.664953167075	125.82098179309574	8.450000000000006	0.19507833184532639	4	427.47157153069685	680.9700676315749	367.4261755533093	594.7919979527194																																8.23333333333334	8.400000000000006	8.766666666666671	8.400000000000006																																Aargau	Aargau	Aargau	Aargau																																Switzerland	Switzerland	Switzerland	Switzerland																															
Coquimbo, Chile	516.4974392899626	270.91544707869537	7.919047619047626	0.45872741252541915	7	729.3492687854334	316.95292947785777	335.75836144602243	795.9451467357286	323.45091735474426	184.63202552072335	929.3934257092279																													7.333333333333343	8.33333333333334	8.23333333333334	8.500000000000005	7.866666666666674	7.966666666666674	7.20000000000001																													New South Wales	Västerbotten	Aargau	Aargau	Aargau	Aargau	Aargau																													Australia	Sweden	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																												
Tacna, Peru	515.9275987600148	145.39643155071226	8.511111111111115	0.13425606637327256	6	217.95310997318603	537.8335607934754	596.7872175399843	475.05167927039116	661.3097736757035	606.6302513073481																														8.733333333333338	8.466666666666672	8.300000000000006	8.433333333333339	8.566666666666672	8.566666666666672																														Aargau	Aargau	Aargau	Alberta	Aargau	Aargau																														Switzerland	Switzerland	Switzerland	Canada	Switzerland	Switzerland																													
Valledupar, Colombia	515.0187808422054	123.15162785613981	6.033333333333346	3.158551003932719	5	698.6503249006865	583.9211759840383	338.786991388992	435.6677026518691	518.0677092854409																															4.0333333333333545	0.7333333333333587	8.500000000000005	8.33333333333334	8.566666666666672																															Saarland	Saarland	Aargau	Aargau	Aargau																															Germany	Germany	Switzerland	Switzerland	Switzerland																														
Zárate, Argentina	513.3185524703564	17.798433339865255	8.316666666666674	0.04999999999999982	2	531.1169858102216	495.52011913049114																																		8.366666666666672	8.266666666666673																																		Alberta	Aargau																																		Canada	Switzerland																																	
Barranquilla, Colombia	511.47357188559226	396.07228320951293	8.02083333333334	0.28232049360808104	8	900.7339416466581	592.7390358128463	592.1262765542689	1294.6521869915414	202.66978982045015	29.3172546161989	267.25272551551893	212.29736412725572																												7.766666666666675	7.666666666666675	8.100000000000007	7.800000000000008	8.300000000000006	7.9000000000000075	8.566666666666672	8.066666666666674																												North Carolina	North Carolina	Aargau	New York	Aargau	Aargau	Aargau	Aargau																												United States	United States	Switzerland	United States	Switzerland	Switzerland	Switzerland	Switzerland																											
Oranjestad, Aruba	510.51260219946204	639.6992512559917	6.940579710144938	1.9278772717803474	23	785.7526773222733	1411.5178549684476	171.97877949969163	108.53860955839824	68.29439257239432	2775.44989088135	968.0744182177765	376.8983725092371	995.4911404840643	1005.3001614684673	94.13781239434732	68.29439257239432	133.69250848771446	948.1517390032606	75.96339172318189	64.06252956772863	244.2098240970035	237.58008135732078	937.7146798676958	26.989115035251125	158.07336926008628	69.79316526098377	15.830944478560633													6.6666666666666785	4.066666666666688	7.066666666666677	8.800000000000004	8.000000000000007	2.0333333333333616	4.866666666666685	6.800000000000011	7.30000000000001	7.866666666666674	7.866666666666674	8.33333333333334	7.733333333333341	7.566666666666675	8.166666666666673	7.10000000000001	8.566666666666672	1.43333333333336	7.733333333333341	8.03333333333334	7.966666666666674	8.266666666666673	7.400000000000009													Unknown	Unknown	Unknown	New South Wales	New South Wales	Michigan	Michigan	California	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Alberta	North Holland	North Holland	Aargau	Aargau	Aargau	Aargau													Unknown	Unknown	Unknown	Australia	Australia	United States	United States	United States	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Canada	Netherlands	Netherlands	Switzerland	Switzerland	Switzerland	Switzerland												
Coronel, Chile	509.2855889786039	341.21981884384587	7.766666666666674	1.0714179893657283	7	536.2103907988987	288.38436160008337	684.910975818835	1227.4153116665425	246.70426963178826	125.73211892940701	455.64169440467276																													7.566666666666675	8.066666666666674	5.2666666666666835	8.433333333333339	8.266666666666673	8.066666666666674	8.700000000000005																													New York	New South Wales	California	California	Aargau	Aargau	Alberta																													United States	Australia	United States	United States	Switzerland	Switzerland	Canada																												
Porlamar, Venezuela	508.7019955500248	4.7121890218752185	8.100000000000007	0.466666666666665	2	513.4141845719	503.9898065281496																																		7.633333333333342	8.566666666666672																																		California	Aargau																																		United States	Switzerland																																	
Girardot, Colombia	504.86132299106714	0	8.300000000000006	0	1	504.86132299106714																																			8.300000000000006																																			Aargau																																			Switzerland																																		
Los Ángeles, Chile	503.3370910221594	141.63788233624433	7.88333333333334	0.2852873794770605	4	259.98570595213295	556.1100418782405	604.9590839622462	592.2935322960182																																7.400000000000009	8.13333333333334	7.966666666666674	8.03333333333334																																New South Wales	Aargau	Aargau	Aargau																																Australia	Switzerland	Switzerland	Switzerland																															
San Fernando, Chile	501.90005657125135	354.28001450971095	7.595238095238104	0.8809137700676378	7	399.5087418748713	226.73597917535076	572.3328629619497	68.30106319592794	252.41934376189727	1150.202487085022	843.7999179437408																													7.766666666666675	8.03333333333334	8.03333333333334	8.466666666666672	8.366666666666672	6.400000000000013	6.100000000000014																													North Carolina	Aargau	Aargau	California	California	England	England																													United States	Switzerland	Switzerland	United States	United States	United Kingdom	United Kingdom																												
Manacapuru, Amazonas, Brazil	501.40556363516055	616.692319305175	7.976666666666674	0.3729909143963445	10	2276.036984112392	140.7172646166694	606.5953449155132	222.83861883223304	381.2283625660158	146.53860652910802	420.00069123939994	181.0810537365019	563.6782341496688	75.34047565410222																										7.166666666666677	7.800000000000008	7.833333333333341	8.23333333333334	7.6000000000000085	8.166666666666673	8.400000000000006	8.200000000000006	8.433333333333339	7.933333333333341																										Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau																										Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																									
Trujillo, Venezuela	501.26829862907505	270.286201637648	7.613333333333341	1.1294246322796362	10	779.3612877775814	247.07000718485486	925.0752145671873	204.52631327756063	485.7338850622132	419.43169878249824	968.1947503338403	312.6681495733411	386.8525087365781	283.76917099509615																										7.933333333333341	7.500000000000009	4.733333333333352	8.633333333333338	8.300000000000006	7.000000000000011	7.633333333333342	8.800000000000004	8.500000000000005	7.10000000000001																										California	California	California	California	California	California	England	Aargau	Alberta	Mississippi																										United States	United States	United States	United States	United States	United States	United Kingdom	Switzerland	Canada	United States																									
Huánuco, Peru	497.1513420519184	429.6766127149237	7.400000000000009	1.2109454524828436	8	1111.6910286697353	1052.2137003155724	980.4141427962014	233.15064418472497	123.17057225349615	187.7993670076744	186.43228239344762	102.33899879449496																												6.600000000000012	5.7333333333333485	5.43333333333335	7.866666666666674	8.533333333333339	7.933333333333341	8.466666666666672	8.633333333333338																												Saarland	Saarland	Saxony	Aargau	Aargau	Aargau	Aargau	Aargau																												Germany	Germany	Germany	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																											
Rancagua, Chile	493.41295887249464	515.9013889444187	6.933333333333346	1.8131617565886207	5	156.32306278931554	68.22613101214908	756.3705808179628	94.01500656488128	1392.1300131781643																															8.533333333333339	8.366666666666672	7.800000000000008	6.300000000000013	3.666666666666689																															Alberta	Aargau	Aargau	England	England																															Canada	Switzerland	Switzerland	United Kingdom	United Kingdom																														
Soledad, Colombia	491.9455741673746	293.7393095245175	7.966666666666674	0.28596814119369524	5	861.9019672578509	747.0339272357423	538.0656404677833	123.82130349539896	188.9050323800979																															7.6000000000000085	7.866666666666674	8.266666666666673	7.766666666666675	8.33333333333334																															New York	North Carolina	Aargau	Aargau	Aargau																															United States	United States	Switzerland	Switzerland	Switzerland																														
Cumaná, Venezuela	487.7299837897832	0	8.566666666666672	0	1	487.7299837897832																																			8.566666666666672																																			Aargau																																			Switzerland																																		
Los Andes, Chile	480.5185344453826	328.92217085006916	7.344444444444453	0.9705541245298835	9	259.3293752046072	1097.665017213871	918.0143911404734	420.20934445911587	525.7430861785799	617.9729927137361	101.51229472018656	286.7948846815804	97.42542369629292																											8.33333333333334	4.9666666666666845	7.966666666666674	7.800000000000008	6.866666666666678	8.166666666666673	7.000000000000011	7.20000000000001	7.800000000000008																											California	Ontario	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau	Aargau																											United States	Canada	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland																										
